Restaurant_ID,Restaurant_name,Cuisines,Address,Locality_verbose,Locality,City,Country_ID,Average_cost_for_two,Price_range,Aggregate_rating,Rating_text,Votes,Delivering_now,Online_delivery,Table_booking,order_menu,Menu_url,Events_url,Longitude,Latitude,Currency
3665,Welcome Food Point,"Chinese, North Indian","8, Community Centre, Near PVR Ticket Counter, Vikaspuri, New Delhi","Vikaspuri, New Delhi",Vikaspuri,New Delhi,1,600,2,2.3,Poor,26,0,1,0,,https://www.zomato.com/ncr/welcome-food-point-vikaspuri-new-delhi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0743071000,28.6390833,,
6925,Cafe Coffee Day,Cafe,"C 9, New Krishna Park, Vikaspuri, New Delhi","Vikaspuri, New Delhi",Vikaspuri,New Delhi,1,450,1,3,Average,16,0,0,0,,https://www.zomato.com/ncr/cafe-coffee-day-1-vikaspuri-delhi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0764578000,28.6294177,,
300406,Patiala Shahi Soups,Mughlai,"17, J Block, DDA Market","Vikaspuri, New Delhi",Vikaspuri,New Delhi,1,300,1,3.1,Average,12,0,0,0,,https://www.zomato.com/ncr/patiala-shahi-soups-vikaspuri-new-delhi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0797403000,28.6419595,,
18478982,Finest Pizzeria,Pizza,"Vikaspuri, New Delhi","Vikaspuri, New Delhi",Vikaspuri,New Delhi,1,600,2,3.1,Average,5,0,1,0,,https://www.zomato.com/ncr/finest-pizzeria-vikaspuri-new-delhi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0684648305,28.6322224,,
300440,Deep Bakers,"Fast Food, Bakery","DG 3/341, Near Mahindra Apartments, Vikaspuri, New Delhi","Vikaspuri, New Delhi",Vikaspuri,New Delhi,1,100,1,3.2,Average,17,0,0,0,,https://www.zomato.com/ncr/deep-bakers-vikaspuri-new-delhi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0656655000,28.6384063,,
18245289,Saravana South Indian Hut,South Indian,"GG-2-3-A, New Durga Mandir, Vikaspuri, New Delhi","Vikaspuri, New Delhi",Vikaspuri,New Delhi,1,250,1,3.2,Average,10,0,0,0,,https://www.zomato.com/ncr/saravana-south-indian-hut-vikaspuri-new-delhi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0792261000,28.6422953,,
18057797,Sardar Pure Meat Shop,"Raw Meats, Fast Food","GG 1/ 143 A, PVR Road, Vikaspuri, New Delhi","Vikaspuri, New Delhi",Vikaspuri,New Delhi,1,300,1,3.2,Average,9,0,0,0,,https://www.zomato.com/ncr/sardar-pure-meat-shop-vikaspuri-new-delhi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0765052000,28.638646,,
311396,Chatkora Food N Snacks Corner,Fast Food,"Shop 15, H-3 Block, DDA Lal Market, Vikaspuri, New Delhi","Vikaspuri, New Delhi",Vikaspuri,New Delhi,1,350,1,2.9,Average,6,0,0,0,,https://www.zomato.com/ncr/chatkora-food-n-snacks-corner-vikaspuri-new-delhi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0791934000,28.6459296,,
8680,Mandeep Punjabi Rasoi,North Indian,"H 1, DDA Market, Vikaspuri, New Delhi","Vikaspuri, New Delhi",Vikaspuri,New Delhi,1,200,1,3,Average,10,0,0,0,,https://www.zomato.com/ncr/mandeep-punjabi-rasoi-vikaspuri-new-delhi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0756895000,28.6431503,,
300459,Cake Palace,Bakery,"17 A, DG 2, Vikaspuri, New Delhi","Vikaspuri, New Delhi",Vikaspuri,New Delhi,1,200,1,2.7,Average,11,0,0,0,,https://www.zomato.com/ncr/cake-palace-vikaspuri-delhi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0688396700,28.63507537,,
18365871,Brick Station,Cafe,"B-1, M Block Market, Balaji Market, Opposite Kerela Public School, Vikaspuri, New Delhi","Vikaspuri, New Delhi",Vikaspuri,New Delhi,1,600,2,0,Not rated,3,0,0,0,,https://www.zomato.com/ncr/brick-station-vikaspuri-new-delhi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0761542000,28.6331243,,
302183,Sindhi Kulfi Wala,Desserts,"PVR Road, Vikaspuri, New Delhi","Vikaspuri, New Delhi",Vikaspuri,New Delhi,1,100,1,3,Average,4,0,0,0,,https://www.zomato.com/ncr/sindhi-kulfi-wala-vikaspuri-delhi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0771773000,28.6385328,,
18489507,Prem Jee Da Dhaba,North Indian,"Shop 10, J Block, DDA Market, Near Durga Mandir, Vikaspuri, New Delhi","Vikaspuri, New Delhi",Vikaspuri,New Delhi,1,500,2,0,Not rated,2,0,0,0,,https://www.zomato.com/ncr/prem-jee-da-dhaba-vikaspuri-new-delhi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0.0000000000,0,,
8707,Shree Ram Sweets & Bakers,Mithai,"C1-401, Janta Flat, Hastal LIG Flat, Vikaspuri, New Delhi","Vikaspuri, New Delhi",Vikaspuri,New Delhi,1,100,1,3,Average,4,0,0,0,,https://www.zomato.com/ncr/shree-ram-sweets-bakers-vikaspuri-new-delhi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0600536000,28.6358966,,
18322639,Food Lab,"Chinese, Biryani, North Indian","Shop 1, F-233, Vikaspuri, New Delhi","Vikaspuri, New Delhi",Vikaspuri,New Delhi,1,300,1,3,Average,5,0,0,0,,https://www.zomato.com/ncr/food-lab-vikaspuri-new-delhi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0709881000,28.642645,,
18466393,Food Factory,"Chinese, Fast Food","PVR Cinema, Near ICICI Bank, Vikaspuri, New Delhi","Vikaspuri, New Delhi",Vikaspuri,New Delhi,1,300,1,0,Not rated,1,0,0,0,,https://www.zomato.com/ncr/food-factory-vikaspuri-new-delhi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0742060989,28.63927361,,
312269,Chacha's Take Away,"North Indian, Mughlai","J-12, Qutub Plaza, DLF Phase 1, Gurgaon","Qutab Plaza, DLF Phase 1, Gurgaon","Qutab Plaza, DLF Phase 1",Gurgaon,1,700,2,2.8,Average,16,0,1,0,,https://www.zomato.com/ncr/chachas-take-away-restaurant-1-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.1020406000,28.4718823,,
5080,New Sukh Sagar,Street Food,"CB-84, Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon","Shopping Mall, DLF Phase 1, Gurgaon","Shopping Mall, DLF Phase 1",Gurgaon,1,100,1,3.2,Average,16,0,0,0,,https://www.zomato.com/ncr/new-sukh-sagar-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.1000176000,28.465995,,
3288,Shanghai Bar & Lounge - The Bristol Hotel,Finger Food,"The Bristol Hotel, 108-110, DLF Phase 1, Gurgaon","The Bristol Hotel, DLF Phase 1, Gurgaon","The Bristol Hotel, DLF Phase 1",Gurgaon,1,2400,4,3,Average,17,0,0,1,,https://www.zomato.com/ncr/shanghai-bar-lounge-the-bristol-hotel-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0923200000,28.4799981,,
18422652,Makhmali Kebabs,Mughlai,"Arjun Marg Market, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",DLF Phase 1,Gurgaon,1,550,2,3.2,Average,10,0,0,0,,https://www.zomato.com/ncr/makhmali-kebabs-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0992983000,28.4661053,,
18131568,Masala Ville,"North Indian, Mughlai","DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",DLF Phase 1,Gurgaon,1,650,2,3.2,Average,15,0,0,0,,https://www.zomato.com/masala-ville/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0984902000,28.471636,,
312523,The Rolling Pin Bakery,Bakery,"C-9/9-D, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",DLF Phase 1,Gurgaon,1,500,2,3.1,Average,10,0,0,0,,https://www.zomato.com/ncr/the-rolling-pin-bakery-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0983092000,28.4679828,,
4876,Barista,Cafe,"Lower Ground Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","DLF Mega Mall, DLF Phase 1, Gurgaon","DLF Mega Mall, DLF Phase 1",Gurgaon,1,650,2,3.2,Average,18,0,1,0,,https://www.zomato.com/ncr/barista-1-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0931354538,28.47582155,,
18034048,Night Food Xprs,"Chinese, North Indian","DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",DLF Phase 1,Gurgaon,1,650,2,3.1,Average,12,0,0,0,,https://www.zomato.com/night-food-xprs/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0993882000,28.4693415,,
6743,Cafe Coffee Day,Cafe,"F-13, Qutub Plaza, DLF Phase 1, Gurgaon","Qutab Plaza, DLF Phase 1, Gurgaon","Qutab Plaza, DLF Phase 1",Gurgaon,1,450,1,2.8,Average,18,0,0,0,,https://www.zomato.com/ncr/cafe-coffee-day-1-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.1017259000,28.4718072,,
18308025,Drinks Come True,"Beverages, Juices","B-5/8, Near Qutab Plaza, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",DLF Phase 1,Gurgaon,1,150,1,3.1,Average,9,0,0,0,,https://www.zomato.com/ncr/drinks-come-true-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0993882000,28.4693415,,
18424575,Weird Time Food,"Continental, Fast Food","DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",DLF Phase 1,Gurgaon,1,600,2,3.1,Average,7,0,1,0,,https://www.zomato.com/weird-time-food/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0741630000,28.477689,,
1687,K Raga's,"North Indian, Mughlai","A-55/12, Behind DT Mega Mall, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",DLF Phase 1,Gurgaon,1,600,2,2.9,Average,5,0,0,0,,https://www.zomato.com/ncr/k-ragas-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0923747000,28.4733301,,
18454285,GenY Cuisines,"Chinese, Mexican, Fast Food, Continental","A-55/2, Near DLF Mega Mall, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",DLF Phase 1,Gurgaon,1,250,1,3,Average,4,0,0,0,,https://www.zomato.com/ncr/geny-cuisines-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0922847000,28.4733215,,
18349915,High On Tea,"Cafe, Tea","3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",DLF Phase 1,Gurgaon,1,400,1,0,Not rated,3,0,0,0,,https://www.zomato.com/ncr/high-on-tea-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0931307599,28.47580623,,
18299228,Sona Bridge Hotel,Chinese,"F-9/14, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",DLF Phase 1,Gurgaon,1,400,1,0,Not rated,2,0,0,0,,https://www.zomato.com/ncr/sona-bridge-hotel-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.1000000000,28.47,,
313272,Sama Chicken Biryani,"Biryani, North Indian","2020, Main Road, Near Union Bank, Saraswati Vihar, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",DLF Phase 1,Gurgaon,1,200,1,2.9,Average,4,0,0,0,,https://www.zomato.com/ncr/sama-chicken-biryani-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0948285982,28.48187686,,
18025115,Frontier,Bakery,"D-89, Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",DLF Phase 1,Gurgaon,1,200,1,2.9,Average,4,0,0,0,,https://www.zomato.com/ncr/frontier-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0997478000,28.4660588,,
311736,Baskin Robbins,Ice Cream,"Ground Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","DLF Mega Mall, DLF Phase 1, Gurgaon","DLF Mega Mall, DLF Phase 1",Gurgaon,1,300,1,0,Not rated,3,0,0,0,,https://www.zomato.com/ncr/baskin-robbins-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0930171013,28.4757632,,
18464003,Eggzellent,Fast Food,"Plot H-16/6, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",DLF Phase 1,Gurgaon,1,250,1,0,Not rated,1,0,1,0,,https://www.zomato.com/ncr/eggzellent-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.1003184095,28.47773187,,
18034074,Yo! Dimsum,"Fast Food, Chinese","Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",DLF Phase 1,Gurgaon,1,200,1,0,Not rated,1,0,0,0,,https://www.zomato.com/ncr/yo-dimsum-dlf-phase-1-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0988037000,28.4661923,,
420,Rajasthali,"Gujarati, Rajasthani","3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",Gurgaon,1,750,2,2.9,Average,501,0,0,1,,https://www.zomato.com/ncr/rajasthali-mg-road-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0802124000,28.4808348,,
18383453,Circus,"North Indian, Chinese, Italian","Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City",Gurgaon,1,1250,3,3.9,Good,230,0,0,1,,https://www.zomato.com/ncr/circus-dlf-cyber-city-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0888677000,28.495763,,
313264,Burger King,"Burger, Fast Food","Ground Floor, DT City Centre Mall, MG Road, Gurgaon","DT City Centre Mall, MG Road, Gurgaon","DT City Centre Mall, MG Road",Gurgaon,1,500,2,3.4,Average,452,0,1,0,,https://www.zomato.com/ncr/burger-king-mg-road-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0807295000,28.4792485,,
308609,Cherry Comet,"Ice Cream, Desserts","K-5/A, Near Building 8-B Entrance, Cyber hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City",Gurgaon,1,400,1,3.6,Good,455,0,1,0,,https://www.zomato.com/ncr/cherry-comet-dlf-cyber-city-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0888677000,28.4953148,,
2825,Not Just Paranthas,North Indian,"2nd Floor, DT City Centre Mall, MG Road, Gurgaon","DT City Centre Mall, MG Road, Gurgaon","DT City Centre Mall, MG Road",Gurgaon,1,1100,3,2.7,Average,426,0,1,1,,https://www.zomato.com/ncr/not-just-paranthas-mg-road-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0808644000,28.4788581,,
18292448,Wendy's,"Burger, Fast Food","2-A, UGF/A, Ground Floor, Building 10, Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City",Gurgaon,1,400,1,3.9,Good,296,0,1,0,,https://www.zomato.com/ncr/wendys-dlf-cyber-city-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0875189000,28.4949162,,
306127,Rred Hot Asian Bistro,"Chinese, Japanese, Thai, Asian","110, 1st Floor, Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City",Gurgaon,1,1400,3,3.5,Good,384,0,1,1,,https://www.zomato.com/ncr/rred-hot-asian-bistro-dlf-cyber-city-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0886879000,28.4953871,,
306131,Red Mango,"Cafe, Desserts","K-4B, Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City",Gurgaon,1,700,2,3.6,Good,365,0,1,0,,https://www.zomato.com/ncr/red-mango-dlf-cyber-city-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0886879000,28.4952079,,
308020,Krispy Kreme,"Desserts, Beverages","K-4/A, Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City",Gurgaon,1,350,1,3.9,Good,425,0,1,0,,https://www.zomato.com/ncr/krispy-kreme-dlf-cyber-city-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0886879000,28.4952079,,
2458,McDonald's,"Fast Food, Burger","Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",Gurgaon,1,500,2,3.4,Average,234,0,1,0,,https://www.zomato.com/ncr/mcdonalds-mg-road-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0800417000,28.4803729,,
18204847,Cake 24x7,Bakery,"S-27/9, Shop  5, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,600,2,3.3,Average,25,1,1,0,,https://www.zomato.com/ncr/cake-24x7-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.1038389000,28.4874747,,
18280305,Fomads,"North Indian, Chinese","U-25/27, Ground Floor, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,300,1,3.6,Good,26,0,0,0,,https://www.zomato.com/ncr/fomads-1-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0943525000,28.4922725,,
1694,Nikhil Food Point,"Chinese, North Indian","U-69/3, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,200,1,2.7,Average,19,0,0,0,,https://www.zomato.com/ncr/nikhil-food-point-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0947642000,28.4899703,,
312022,Crust N Cakes,Bakery,"DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,550,2,3.4,Average,18,0,1,0,,https://www.zomato.com/ncr/crust-n-cakes-1-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0922847000,28.4911611,,
18396189,Tpot,"Fast Food, Beverages","Rapid Metro Phase 3, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,400,1,3.2,Average,15,0,0,0,,https://www.zomato.com/ncr/tpot-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0935436000,28.4934335,,
18431563,The Royal,"Fast Food, Beverages","1st Floor, Rapid Metro Station, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,550,2,3.3,Average,15,0,0,0,,https://www.zomato.com/ncr/the-royal-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0934087000,28.4936446,,
18357544,The Paradise Biryani,"Biryani, North Indian","Pink Town House Market, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,700,2,2.9,Average,22,0,1,0,,https://www.zomato.com/ncr/the-paradise-biryani-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0994974000,28.4942093,,
18383473,Biryani 365,Mughlai,"U/15/27, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,700,2,3.2,Average,17,0,1,0,,https://www.zomato.com/ncr/biryani-365-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0957016000,28.4948958,,
18336206,Gurgaon Hights,North Indian,"E-04, EWS Complex, Belverde Palace, Main U 16 Road, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,400,1,2.5,Average,19,0,1,0,,https://www.zomato.com/ncr/gurgaon-hights-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0936790000,28.4917895,,
18337747,Theka Desi Khaana,"North Indian, Chinese","Shop U-16/64, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,350,1,3,Average,12,0,1,0,,https://www.zomato.com/ncr/theka-desi-khaana-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0948924000,28.4932941,,
3565,A 1 - Snacks and food corner,"North Indian, Chinese, Fast Food","Shop 2, U-73, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,350,1,2.5,Average,16,0,1,0,,https://www.zomato.com/ncr/a-1-snacks-and-food-corner-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0942076000,28.4899921,,
305096,Grandma's Kitchen,"North Indian, South Indian","16/26, U Block, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,400,1,2.5,Average,20,1,1,0,,https://www.zomato.com/ncr/grandmas-kitchen-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0936335000,28.49147,,
18161609,Cafe Coffee Day,Cafe,"Cyber Green, Nathupur, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,450,1,3.1,Average,9,0,0,0,,https://www.zomato.com/ncr/cafe-coffee-day-1-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0932712406,28.49457813,,
18383489,Chennai Express,"South Indian, North Indian","1st Floor, Near Phase 3 Rapid Metro Station, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,300,1,3.2,Average,15,0,0,0,,https://www.zomato.com/ncr/chennai-express-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0939932000,28.4931181,,
18223957,Foodaucity - Bum Bum Bholey Ke Chole Bhature,Street Food,"Near Rapid Metro, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,300,1,3.3,Average,14,0,0,0,,https://www.zomato.com/foodaucity-bum-bum-bholey-ke-chole-bhature-food-truck/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0937234000,28.4938093,,
18258475,Rasoi,"North Indian, Chinese","Shop 11, Nathupur Road, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,500,2,3,Average,6,0,0,0,,https://www.zomato.com/ncr/rasoi-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.1046906000,28.487522,,
18367364,Anandum,South Indian,"S 31/1, Main Road, Near St. Stephen's Hospital, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,400,1,3.2,Average,13,0,0,0,,https://www.zomato.com/ncr/anandum-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.1034343000,28.486136,,
18441196,Smokey Pan,"North Indian, Greek, Mughlai","Shop U1/48 ,DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,300,1,3.2,Average,14,0,0,0,,https://www.zomato.com/ncr/smokey-pan-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0945327000,28.4899428,,
304185,Chateau Garlic,"North Indian, Chinese","DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,700,2,3,Average,14,0,0,0,,https://www.zomato.com/chateau-garlic/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.1026324853,28.48750366,,
18294819,Cake Point,"Bakery, Desserts","U-1/29, DLF Phase 3, Gurgaon","DLF Phase 3, Gurgaon",DLF Phase 3,Gurgaon,1,600,2,2.9,Average,7,1,1,0,,https://www.zomato.com/ncr/cake-point-1-dlf-phase-3-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0939033000,28.4902409,,
1455,Lazeez Food,"Mughlai, North Indian","SF-124 & SG - 48, DLF Galleria, DLF Phase 4, Gurgaon","DLF Galleria, DLF Phase 4, Gurgaon","DLF Galleria, DLF Phase 4",Gurgaon,1,800,2,3.5,Good,173,0,1,0,,https://www.zomato.com/ncr/lazeez-food-dlf-phase-4-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0813140000,28.4670676,,
18247015,Dimsum & Co.,Chinese,"1st Floor, SF 90, Galleria Market, DLF Phase 4, Gurgaon","DLF Galleria, DLF Phase 4, Gurgaon","DLF Galleria, DLF Phase 4",Gurgaon,1,650,2,3.9,Good,136,0,1,0,,https://www.zomato.com/ncr/dimsum-co-dlf-phase-4-gurgaon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0818119000,28.4674661,,
311494,Dabba Meat,North Indian,"Opposite Hamilton Court, Galleria Road, DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",DLF Phase 4,Gurgaon,1,550,2,3.1,Average,195,1,1,0,,https://www.zomato.com/dabba-meat/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.0874290000,28.4681035,,
